[29036:55964:0220/135210.591:WARNING:chrome_main_delegate.cc(745)] This is Chrome version 128.0.6613.138 (not a warning)
[29036:44108:0220/135210.644:ERROR:google_update_settings.cc(265)] Failed opening key Software\Chromium to set usagestats; result: 5
[29036:55964:0220/135210.668:WARNING:account_consistency_mode_manager.cc(77)] Desktop Identity Consistency cannot be enabled as no OAuth client ID and client secret have been configured.
[29036:55964:0220/135213.481:WARNING:external_registry_loader_win.cc(232)] Error observing HKLM: 5
[16700:39732:0220/135214.868:WARNING:frame_impl.cc(430)] virtual CefFrameImpl::SendProcessMessage sent to detached frame 5-C01D6358C080560ED94248634D179D05 will be ignored
[29036:55964:0220/154248.034:ERROR:device_event_log_impl.cc(196)] [15:42:48.027] USB: usb_service_win.cc:105 SetupDiGetDeviceProperty({{A45C254E-DF1C-4EFD-8020-67D146A850E0}, 6}) failed: Element not found. (0x490)
[29036:31688:0220/172200.995:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=78})
[29036:31688:0220/172201.995:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=79})
[29036:31688:0220/172208.998:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=80})
[29036:31688:0220/172209.996:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=81})
[29036:31688:0220/172210.998:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=82})
[29036:31688:0220/172214.000:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=83})
[29036:31688:0220/172216.998:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=84})
[29036:31688:0220/172218.002:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=83})
[29036:31688:0220/172220.001:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=82})
[29036:31688:0220/172221.004:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=81})
[29036:31688:0220/172223.001:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=80})
[29036:31688:0220/172224.002:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=79})
[29036:31688:0220/172225.007:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=78})
[29036:31688:0220/172233.009:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=79})
[29036:31688:0220/172237.004:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=80})
[29036:31688:0220/172239.006:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=81})
[29036:31688:0220/172241.013:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=82})
[29036:31688:0220/172243.009:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=83})
[29036:31688:0220/172244.008:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=84})
[29036:31688:0220/172245.011:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=83})
[29036:31688:0220/172248.016:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=82})
[29036:31688:0220/172249.015:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=81})
[29036:31688:0220/172252.012:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=80})
[29036:31688:0220/172254.018:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=79})
[29036:31688:0220/172318.023:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=78})
[29036:31688:0220/172319.028:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=79})
[29036:31688:0220/172320.024:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=78})
[29036:31688:0220/172322.020:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=79})
[29036:31688:0220/172326.027:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=80})
[25340:18452:0220/172327.335:VERBOSE1:network_delegate.cc(36)] NetworkDelegate::NotifyBeforeURLRequest: https://optimizationguide-pa.googleapis.com/v1:GetModels?key=dummytoken
[25340:18452:0220/172327.353:VERBOSE1:tls_handshaker.cc(105)] TlsClient: Continuing handshake
[25340:18452:0220/172327.353:VERBOSE1:tls_handshaker.cc(126)] TlsClient: SSL_do_handshake returned when entering early data. After retry, rv=-1, SSL_in_early_data=1
[25340:18452:0220/172327.360:VERBOSE1:tls_handshaker.cc(105)] TlsClient: Continuing handshake
[25340:18452:0220/172327.360:VERBOSE1:tls_handshaker.cc(105)] TlsClient: Continuing handshake
[25340:18452:0220/172327.360:VERBOSE1:tls_client_handshaker.cc(528)] Client: handshake finished
[29036:31688:0220/172331.028:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=81})
[29036:31688:0220/172338.030:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=80})
[29036:31688:0220/172355.033:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=79})
[29036:31688:0220/172413.046:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=78})
[29036:31688:0220/172415.039:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=79})
[29036:31688:0220/172417.046:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=78})
[29036:31688:0220/172419.040:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=79})
[29036:31688:0220/172422.049:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=80})
[29036:31688:0220/172427.047:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=81})
[29036:31688:0220/172428.045:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=80})
[29036:31688:0220/172429.050:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=79})
[29036:31688:0220/172432.049:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=78})
[29036:31688:0220/172435.049:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=77})
[29036:31688:0220/172437.057:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=76})
[29036:31688:0220/172438.052:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=77})
[29036:31688:0220/172442.056:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=78})
[29036:31688:0220/172444.053:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=77})
[29036:31688:0220/172446.053:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=78})
[29036:31688:0220/172447.061:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=79})
[29036:31688:0220/172448.056:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=78})
[29036:31688:0220/172449.061:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=79})
[29036:31688:0220/172450.057:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=78})
[29036:31688:0220/172453.059:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=79})
[29036:31688:0220/172459.062:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=78})
[29036:31688:0220/172500.064:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=79})
[29036:31688:0220/172505.060:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=78})
[29036:31688:0220/172506.067:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=79})
[29036:31688:0220/172509.067:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=80})
[29036:31688:0220/172511.068:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=79})
[29036:31688:0220/172518.070:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=78})
[29036:31688:0220/172520.068:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=79})
[29036:31688:0220/172522.067:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=80})
[29036:31688:0220/172530.074:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=79})
[29036:31688:0220/172537.080:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=78})
[29036:31688:0220/172543.082:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=79})
[29036:31688:0220/172546.084:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=78})
[29036:31688:0220/172547.084:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=79})
[29036:31688:0220/172551.083:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=78})
[29036:31688:0220/172552.087:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=79})
[29036:31688:0220/172553.085:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=78})
[25340:18452:0220/172603.376:VERBOSE1:network_delegate.cc(36)] NetworkDelegate::NotifyBeforeURLRequest: https://optimizationguide-pa.googleapis.com/v1:GetModels?key=dummytoken
[25340:18452:0220/172603.379:VERBOSE1:tls_handshaker.cc(105)] TlsClient: Continuing handshake
[25340:18452:0220/172603.379:VERBOSE1:tls_handshaker.cc(126)] TlsClient: SSL_do_handshake returned when entering early data. After retry, rv=-1, SSL_in_early_data=1
[25340:18452:0220/172603.385:VERBOSE1:tls_handshaker.cc(105)] TlsClient: Continuing handshake
[25340:18452:0220/172603.385:VERBOSE1:tls_handshaker.cc(105)] TlsClient: Continuing handshake
[25340:18452:0220/172603.385:VERBOSE1:tls_client_handshaker.cc(528)] Client: handshake finished
[29036:31688:0220/172604.095:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=77})
[29036:31688:0220/172605.091:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=78})
[29036:31688:0220/172610.094:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=79})
[29036:31688:0220/172617.096:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=78})
[29036:31688:0220/172645.107:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=79})
[29036:31688:0220/172651.113:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=78})
[29036:31688:0220/172721.122:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=79})
[29036:31688:0220/172735.133:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=78})
[29036:31688:0220/172737.132:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=79})
[29036:31688:0220/172740.135:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=78})
[29036:31688:0220/172741.136:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=79})
[29036:31688:0220/172755.146:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=80})
[29036:31688:0220/172758.141:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=79})
[29036:31688:0220/172806.144:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=78})
[29036:31688:0220/172807.147:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=79})
[29036:31688:0220/172809.144:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=80})
[29036:31688:0220/172812.149:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=79})
[29036:31688:0220/172813.151:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=78})
[29036:31688:0220/172816.154:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=79})
[29036:31688:0220/172817.154:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=78})
[29036:31688:0220/172823.153:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=80})
[29036:31688:0220/172831.162:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=81})
[29036:31688:0220/172833.162:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=80})
[29036:31688:0220/172837.159:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=79})
[25340:18452:0220/172846.192:VERBOSE1:network_delegate.cc(36)] NetworkDelegate::NotifyBeforeURLRequest: https://optimizationguide-pa.googleapis.com/v1:GetModels?key=dummytoken
[25340:18452:0220/172846.198:VERBOSE1:tls_handshaker.cc(105)] TlsClient: Continuing handshake
[25340:18452:0220/172846.198:VERBOSE1:tls_handshaker.cc(126)] TlsClient: SSL_do_handshake returned when entering early data. After retry, rv=-1, SSL_in_early_data=1
[25340:18452:0220/172846.203:VERBOSE1:tls_handshaker.cc(105)] TlsClient: Continuing handshake
[25340:18452:0220/172846.203:VERBOSE1:tls_handshaker.cc(105)] TlsClient: Continuing handshake
[25340:18452:0220/172846.203:VERBOSE1:tls_client_handshaker.cc(528)] Client: handshake finished
[29036:31688:0220/172851.162:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=80})
[29036:31688:0220/172852.165:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=79})
[29036:31688:0220/172853.168:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=80})
[29036:31688:0220/172900.167:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=79})
[29036:31688:0220/172905.172:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=78})
[29036:31688:0220/172907.173:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=79})
[29036:31688:0220/172908.172:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=78})
[29036:31688:0220/172910.174:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=79})
[29036:31688:0220/172918.175:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=80})
[29036:31688:0220/172919.174:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=79})
[29036:31688:0220/172921.179:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=78})
[29036:31688:0220/172922.177:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=79})
[29036:31688:0220/172923.180:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=78})
[29036:31688:0220/172930.177:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=79})
[29036:31688:0220/172935.183:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=80})
[29036:31688:0220/172942.187:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=81})
[29036:31688:0220/172943.189:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=80})
[29036:31688:0220/172948.188:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=79})
[29036:31688:0220/172958.193:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=80})
[29036:31688:0220/173004.194:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=81})
[29036:31688:0220/173007.199:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=80})
[29036:31688:0220/173014.201:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=79})
[29036:31688:0220/173018.205:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=78})
[29036:31688:0220/173027.209:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=79})
[29036:31688:0220/173028.209:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=80})
[29036:31688:0220/173031.208:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=81})
[29036:31688:0220/173041.210:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=80})
[29036:31688:0220/173046.216:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=81})
[29036:31688:0220/173048.216:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=80})
[29036:31688:0220/173056.212:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=79})
[29036:31688:0220/173057.221:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=80})
[29036:31688:0220/173100.214:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=79})
[25340:18452:0220/173118.801:VERBOSE1:network_delegate.cc(36)] NetworkDelegate::NotifyBeforeURLRequest: https://optimizationguide-pa.googleapis.com/v1:GetModels?key=dummytoken
[25340:18452:0220/173118.807:VERBOSE1:tls_handshaker.cc(105)] TlsClient: Continuing handshake
[25340:18452:0220/173118.815:VERBOSE1:tls_handshaker.cc(105)] TlsClient: Continuing handshake
[25340:18452:0220/173118.820:VERBOSE1:tls_handshaker.cc(105)] TlsClient: Continuing handshake
[25340:18452:0220/173118.820:VERBOSE1:tls_handshaker.cc(126)] TlsClient: SSL_do_handshake returned when entering early data. After retry, rv=-1, SSL_in_early_data=1
[25340:18452:0220/173118.820:VERBOSE1:tls_handshaker.cc(105)] TlsClient: Continuing handshake
[25340:18452:0220/173118.820:VERBOSE1:tls_client_handshaker.cc(528)] Client: handshake finished
[29036:31688:0220/173119.224:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=80})
[29036:31688:0220/173133.229:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=79})
[29036:31688:0220/173138.231:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=80})
[29036:31688:0220/173139.235:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=79})
[29036:31688:0220/173140.231:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=80})
[29036:31688:0220/173141.237:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=79})
[29036:31688:0220/173142.230:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=80})
[29036:31688:0220/173145.237:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=79})
[29036:31688:0220/173152.236:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=78})
[29036:31688:0220/173202.242:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053FC0017ED40}, {new_limit=79})
