[44236:44240:0213/213217.974:WARNING:chrome_main_delegate.cc(745)] This is Chrome version 128.0.6613.138 (not a warning)
[44236:44700:0213/213218.021:ERROR:google_update_settings.cc(265)] Failed opening key Software\Chromium to set usagestats; result: 5
[44236:44240:0213/213218.044:WARNING:account_consistency_mode_manager.cc(77)] Desktop Identity Consistency cannot be enabled as no OAuth client ID and client secret have been configured.
[44236:44240:0213/213220.701:WARNING:external_registry_loader_win.cc(232)] Error observing HKLM: 5
[20588:42848:0213/213221.687:WARNING:frame_impl.cc(430)] virtual CefFrameImpl::SendProcessMessage sent to detached frame 5-2EA7CC29B99CA042DDF1DA871319619B will be ignored
[44236:44240:0213/213224.722:ERROR:device_event_log_impl.cc(196)] [21:32:24.719] USB: usb_service_win.cc:105 SetupDiGetDeviceProperty({{A45C254E-DF1C-4EFD-8020-67D146A850E0}, 6}) failed: Element not found. (0x490)
[44236:44704:0214/002353.515:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=75})
[44236:44704:0214/002358.506:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=74})
[44236:44704:0214/002400.499:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=73})
[44236:44704:0214/002402.505:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=71})
[44236:44704:0214/002406.819:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=70})
[44236:44704:0214/002407.507:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=69})
[44236:44704:0214/002408.507:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=68})
[44236:44704:0214/002409.506:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=67})
[44236:44704:0214/002410.504:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=66})
[5084:44900:0214/002411.182:VERBOSE1:network_delegate.cc(36)] NetworkDelegate::NotifyBeforeURLRequest: https://optimizationguide-pa.googleapis.com/v1:GetModels?key=dummytoken
[5084:44900:0214/002411.188:VERBOSE1:tls_handshaker.cc(105)] TlsClient: Continuing handshake
[5084:44900:0214/002411.188:VERBOSE1:tls_handshaker.cc(126)] TlsClient: SSL_do_handshake returned when entering early data. After retry, rv=-1, SSL_in_early_data=1
[5084:44900:0214/002411.195:VERBOSE1:tls_handshaker.cc(105)] TlsClient: Continuing handshake
[5084:44900:0214/002411.195:VERBOSE1:tls_handshaker.cc(105)] TlsClient: Continuing handshake
[5084:44900:0214/002411.195:VERBOSE1:tls_client_handshaker.cc(528)] Client: handshake finished
[44236:44704:0214/002413.513:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=65})
[44236:44704:0214/002415.510:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=64})
[44236:44704:0214/002416.505:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=63})
[44236:44704:0214/002417.508:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=64})
[44236:44704:0214/002419.508:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=65})
[44236:44704:0214/002421.510:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=66})
[44236:44704:0214/002423.511:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=65})
[44236:44704:0214/002429.527:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=66})
[44236:44704:0214/002431.533:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=68})
[44236:44704:0214/002432.533:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=70})
[44236:44704:0214/002433.533:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=72})
[44236:44704:0214/002434.534:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=74})
[44236:44704:0214/002435.534:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=76})
[44236:44704:0214/002436.534:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=77})
[44236:44704:0214/002437.534:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=78})
[44236:44704:0214/002438.534:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=100})
[44236:44240:0214/002453.421:VERBOSE1:device_event_log_impl.cc(198)] [00:24:53.421] Display: EVENT: screen_win.cc:893 Displays updated, count: 1
[44236:44240:0214/002453.421:VERBOSE1:device_event_log_impl.cc(198)] [00:24:53.421] Display: EVENT: screen_win.cc:895 Display[3615527242] bounds=[0,0 2560x1440], workarea=[0,0 2560x1392], scale=1, rotation=0, panel_rotation=0 external detected
[44236:44704:0214/002457.527:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=77})
[44236:44704:0214/002458.526:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=75})
[44236:44704:0214/002459.530:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=74})
[44236:44704:0214/002500.536:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=72})
[44236:44704:0214/002501.525:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=71})
[44236:44704:0214/002502.539:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=70})
[44236:44704:0214/002503.526:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=68})
[44236:44704:0214/002506.540:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=66})
[44236:44704:0214/002509.892:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=100})
[44236:44704:0214/002519.535:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=64})
[44236:44704:0214/002520.540:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=65})
[44236:44704:0214/002522.545:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=66})
[44236:44704:0214/002524.536:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=65})
[44236:44704:0214/002525.533:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=66})
[44236:44704:0214/002526.541:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=65})
[44236:44704:0214/002527.542:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=68})
[44236:44704:0214/002529.537:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=67})
[44236:44704:0214/002531.535:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=66})
[44236:44704:0214/002533.095:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=68})
[44236:44704:0214/002533.538:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=67})
[44236:44704:0214/002535.539:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=66})
[44236:44704:0214/002536.602:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=68})
[44236:44704:0214/002540.867:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=70})
[44236:44704:0214/002541.867:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=73})
[44236:44704:0214/002542.867:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=72})
[44236:44704:0214/002543.541:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=74})
[44236:44704:0214/002544.868:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=75})
[44236:44704:0214/002545.867:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=77})
[44236:44704:0214/002546.868:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=78})
[44236:44704:0214/002547.869:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=79})
[44236:44704:0214/002548.868:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=81})
[44236:44704:0214/002549.867:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=83})
[44236:44704:0214/002551.868:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=82})
[44236:44704:0214/002554.868:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=83})
[44236:44704:0214/002555.868:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=82})
[44236:44704:0214/002556.868:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=80})
[44236:44704:0214/002557.867:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=79})
[44236:44704:0214/002559.868:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=78})
[44236:44704:0214/002600.868:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=77})
[44236:44704:0214/002601.868:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=75})
[44236:44704:0214/002602.868:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=74})
[44236:44704:0214/002603.868:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=75})
[44236:44704:0214/002604.868:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=73})
[44236:44704:0214/002605.868:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=74})
[44236:44704:0214/002606.868:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=73})
[44236:44240:0214/002607.077:VERBOSE1:device_event_log_impl.cc(198)] [00:26:07.077] Display: EVENT: screen_win.cc:893 Displays updated, count: 1
[44236:44240:0214/002607.077:VERBOSE1:device_event_log_impl.cc(198)] [00:26:07.077] Display: EVENT: screen_win.cc:895 Display[3615527242] bounds=[0,0 2560x1440], workarea=[0,0 2560x1392], scale=1, rotation=0, panel_rotation=0 external detected
[44236:44704:0214/002607.563:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=72})
[44236:44704:0214/002608.564:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=71})
[44236:44704:0214/002609.562:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=69})
[44236:44704:0214/002612.559:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=68})
[44236:44704:0214/002613.567:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=66})
[44236:44704:0214/002614.566:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=67})
[44236:44704:0214/002615.561:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=66})
[44236:44704:0214/002617.561:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=67})
[44236:44704:0214/002618.667:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=69})
[44236:44704:0214/002619.669:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=70})
[44236:44240:0214/002619.747:VERBOSE1:device_event_log_impl.cc(198)] [00:26:19.747] Display: EVENT: screen_win.cc:893 Displays updated, count: 1
[44236:44240:0214/002619.747:VERBOSE1:device_event_log_impl.cc(198)] [00:26:19.747] Display: EVENT: screen_win.cc:895 Display[3615527242] bounds=[0,0 2560x1440], workarea=[0,0 2560x1392], scale=1, rotation=0, panel_rotation=0 external detected
[44236:44704:0214/002624.574:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=69})
[44236:44240:0214/002625.554:VERBOSE1:device_event_log_impl.cc(198)] [00:26:25.554] Display: EVENT: screen_win.cc:893 Displays updated, count: 1
[44236:44240:0214/002625.554:VERBOSE1:device_event_log_impl.cc(198)] [00:26:25.554] Display: EVENT: screen_win.cc:895 Display[3615527242] bounds=[0,0 2560x1440], workarea=[0,0 2560x1392], scale=1, rotation=0, panel_rotation=0 external detected
[44236:44704:0214/002625.740:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=70})
[44236:44704:0214/002627.881:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=71})
[44236:44704:0214/002630.881:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=72})
[44236:44704:0214/002631.881:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=74})
[44236:44704:0214/002632.882:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=76})
[44236:44704:0214/002633.881:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=77})
[44236:44704:0214/002634.882:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=79})
[44236:44704:0214/002636.881:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=78})
[44236:44704:0214/002637.881:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=79})
[44236:44704:0214/002638.881:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=78})
[44236:44704:0214/002639.882:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=77})
[44236:44704:0214/002640.883:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=75})
[44236:44704:0214/002641.883:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=76})
[44236:44704:0214/002642.882:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=74})
[44236:44704:0214/002644.883:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=72})
[44236:44704:0214/002645.883:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=73})
[44236:44704:0214/002646.883:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=72})
[44236:44704:0214/002647.883:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=73})
[44236:44704:0214/002649.882:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=75})
[44236:44704:0214/002650.883:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=76})
[44236:44240:0214/002651.929:VERBOSE1:device_event_log_impl.cc(198)] [00:26:51.928] Display: EVENT: screen_win.cc:893 Displays updated, count: 1
[44236:44240:0214/002651.929:VERBOSE1:device_event_log_impl.cc(198)] [00:26:51.929] Display: EVENT: screen_win.cc:895 Display[3615527242] bounds=[0,0 2560x1440], workarea=[0,0 2560x1392], scale=1, rotation=0, panel_rotation=0 external detected
[44236:44704:0214/002652.585:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=75})
[44236:44704:0214/002654.715:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=77})
[44236:44704:0214/002655.583:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=75})
[44236:44704:0214/002657.590:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=72})
[44236:44704:0214/002658.587:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=71})
[44236:44704:0214/002659.583:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=69})
[44236:44704:0214/002700.582:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=70})
[44236:44704:0214/002702.912:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=72})
[44236:44704:0214/002703.913:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=74})
[5084:44900:0214/002705.247:VERBOSE1:network_delegate.cc(36)] NetworkDelegate::NotifyBeforeURLRequest: https://optimizationguide-pa.googleapis.com/v1:GetModels?key=dummytoken
[5084:44900:0214/002705.250:VERBOSE1:tls_handshaker.cc(105)] TlsClient: Continuing handshake
[5084:44900:0214/002705.251:VERBOSE1:tls_handshaker.cc(126)] TlsClient: SSL_do_handshake returned when entering early data. After retry, rv=-1, SSL_in_early_data=1
[5084:44900:0214/002705.258:VERBOSE1:tls_handshaker.cc(105)] TlsClient: Continuing handshake
[5084:44900:0214/002705.258:VERBOSE1:tls_handshaker.cc(105)] TlsClient: Continuing handshake
[5084:44900:0214/002705.258:VERBOSE1:tls_client_handshaker.cc(528)] Client: handshake finished
[44236:44704:0214/002705.912:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=77})
[44236:44704:0214/002706.913:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=79})
[44236:44704:0214/002707.913:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=81})
[44236:44704:0214/002708.912:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=83})
[44236:44704:0214/002709.912:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=86})
[44236:44704:0214/002711.913:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=85})
[44236:44704:0214/002712.912:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=100})
[44236:44704:0214/002722.913:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=80})
[44236:44704:0214/002723.913:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=79})
[44236:44704:0214/002726.913:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=80})
[44236:44704:0214/002727.913:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=78})
[44236:44704:0214/002730.913:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=80})
[44236:44704:0214/002731.913:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=81})
[44236:44704:0214/002736.915:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=80})
[44236:44704:0214/002737.917:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=82})
[44236:44704:0214/002739.915:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=84})
[44236:44704:0214/002742.917:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=85})
[44236:44704:0214/002743.914:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=84})
[44236:44704:0214/002744.915:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006BA400162D40}, {new_limit=85})
